"Created Date","Changed Date",Name,Description,Keywords,Reference,Visible,Private,Schedule,Labels,"Marker Feeds",Category,"Marker Instance ID","Category ID","Marker ID",Latitude,Longitude
"2017-04-26 22:32:15","2017-05-03 21:54:27","*old bleachers - see images",,,,1,0,,,,"Completed Round #1",198763,19274,139766,40.011059,-105.247147
"2017-04-27 16:34:56","2017-05-04 14:05:02","*buildings are transparent",,,,1,0,,,,"Completed Round #1",198795,19274,139809,40.009808,-105.249443
"2017-04-26 22:32:07","2017-05-08 21:27:23","*table - see image",,,,1,0,,,,"Completed Round #1",199257,19274,139764,40.011589,-105.246201
"2017-04-26 22:32:11","2017-05-08 21:27:28","*rock beds/bushes around edge - see images",,,,1,0,,,,"Completed Round #1",199258,19274,139765,40.011662,-105.246277
"2017-04-26 22:32:03","2017-05-08 21:27:32","*loading dock area - see images",,,,1,0,,,,"Completed Round #1",199259,19274,139763,40.011597,-105.245132
"2017-04-26 22:31:59","2017-05-08 21:27:37","*bike racks - see image",,,,1,0,,,,"Completed Round #1",199260,19274,139762,40.011501,-105.245300
"2017-04-27 16:35:00","2017-05-08 21:27:41","*sidewalk goes to front door - see image",,,,1,0,,,,"Completed Round #1",199261,19274,139810,40.009598,-105.249413
"2017-04-27 16:35:04","2017-05-08 21:27:46","*area is red and white - see images",,,,1,0,,,,"Completed Round #1",199262,19274,139811,40.009670,-105.249153
"2017-04-27 16:36:08","2017-05-08 21:27:51","!MODEL: *weird half gate here - see images",,,,1,0,,,,"Completed Round #1",199263,19274,139812,40.009594,-105.249222
"2017-04-27 16:34:47","2017-05-08 21:27:55","*there is an island here -see image",,,,1,0,,,,"Completed Round #1",199264,19274,139807,40.009186,-105.248405
"2017-04-27 19:48:35","2017-05-08 21:28:00","*benches on concrete - see images",,,,1,0,,,,"Completed Round #1",199265,19274,139826,40.008842,-105.247078
"2017-04-27 19:48:26","2017-05-08 21:28:05","*tables - see images",,,,1,0,,,,"Completed Round #1",199266,19274,139824,40.008141,-105.248810
"2017-04-27 19:48:18","2017-05-08 21:28:09","*tables - see images",,,,1,0,,,,"Completed Round #1",199267,19274,139822,40.007721,-105.249054
"2017-04-27 19:48:22","2017-05-08 21:28:14","*bike racks - see images",,,,1,0,,,,"Completed Round #1",199268,19274,139823,40.007710,-105.248787
"2017-04-27 19:48:09","2017-05-08 21:28:19","*bike racks and concrete - see images",,,,1,0,,,,"Completed Round #1",199269,19274,139820,40.007927,-105.249969
"2017-04-27 16:36:21","2017-05-08 21:28:23","*bike racks - see images",,,,1,0,,,,"Completed Round #1",199270,19274,139815,40.008404,-105.249611
"2017-04-27 19:48:14","2017-05-08 21:28:28","*bus stop and bench - see images",,,,1,0,,,,"Completed Round #1",199271,19274,139821,40.007607,-105.249664
"2017-04-27 19:48:31","2017-05-08 21:28:33","!MODEL: *satellite dish - see images",,,,1,0,,,,"Completed Round #1",199272,19274,139825,40.008556,-105.247345
"2017-04-26 22:30:40","2017-05-08 21:28:38","*island has trees - see image",,,,1,0,,,,"Completed Round #1",199273,19274,139755,40.009445,-105.243088
"2017-04-26 22:30:44","2017-05-08 21:28:42","*bike racks - see image",,,,1,0,,,,"Completed Round #1",199274,19274,139756,40.009506,-105.242859
"2017-04-26 22:29:46","2017-05-08 21:28:47","*this doesn't appear to be there - see images",,,,1,0,,,,"Completed Round #1",199275,19274,139745,40.009239,-105.241600
"2017-04-26 22:28:50","2017-05-08 21:28:51","*parking indents here - see image",,,,1,0,,,,"Completed Round #1",199276,19274,139736,40.009148,-105.240570
"2017-04-26 22:28:54","2017-05-08 21:28:56","*sidewalk continues - see images",,,,1,0,,,,"Completed Round #1",199277,19274,139737,40.009529,-105.240921
"2017-04-26 22:29:12","2017-05-08 21:29:01","*sidewalk - see images",,,,1,0,,,,"Completed Round #1",199278,19274,139741,40.009472,-105.241219
"2017-04-26 22:29:03","2017-05-08 21:29:05","*sidewalk - see images",,,,1,0,,,,"Completed Round #1",199279,19274,139739,40.009350,-105.241249
"2017-04-26 22:29:42","2017-05-08 21:29:10","*sidewalk - see images",,,,1,0,,,,"Completed Round #1",199280,19274,139744,40.009132,-105.241737
"2017-04-26 22:29:38","2017-05-08 21:29:15","*sidewalk, stairs - see images, description","Images not great, didn't think I could walk back there",,,1,0,,,,"Completed Round #1",199281,19274,139743,40.008999,-105.241547
"2017-04-26 22:29:29","2017-05-08 21:29:19","*Patio area - see images",,,,1,0,,,,"Completed Round #1",199282,19274,139742,40.009174,-105.241295
"2017-04-26 22:29:50","2017-05-08 21:29:24","*rocks - see images",,,,1,0,,,,"Completed Round #1",199283,19274,139746,40.009754,-105.241234
"2017-04-26 22:28:59","2017-05-08 21:29:29","*parking area - see images",,,,1,0,,,,"Completed Round #1",199284,19274,139738,40.009727,-105.240974
"2017-04-26 22:30:08","2017-05-08 21:29:34","*sidewalk here - see images",,,,1,0,,,,"Completed Round #1",199285,19274,139750,40.010498,-105.241310
"2017-04-26 22:30:23","2017-05-08 21:29:38","*move building off sidewalk - see images",,,,1,0,,,,"Completed Round #1",199286,19274,139751,40.010204,-105.241440
"2017-04-25 21:52:44","2017-05-09 15:00:56","*bike racks on red rock - see image",,,,1,0,,,,"Completed Round #1",199291,19274,139544,40.002144,-105.262573
"2017-04-25 21:50:59","2017-05-09 15:01:00","*loading dock area - see images, description","appears as if it's a patio area, this is a loading dock",,,1,0,,,,"Completed Round #1",199292,19274,139531,40.001568,-105.262077
"2017-04-26 15:46:24","2017-05-09 15:01:05","*there is a sidewalk here - see images",,,,1,0,,,,"Completed Round #1",199293,19274,139655,40.001312,-105.261299
"2017-04-25 21:50:51","2017-05-09 15:01:10","*dirt/bushes along edge of wall - see image",,,,1,0,,,,"Completed Round #1",199294,19274,139529,40.001484,-105.261765
"2017-04-25 21:50:47","2017-05-09 15:01:14","*grass/dirt area more grass - see images",,,,1,0,,,,"Completed Round #1",199295,19274,139528,40.001148,-105.261925
"2017-04-25 21:50:25","2017-05-09 15:01:29","*bike racks - see image",,,,1,0,,,,"Completed Round #1",199296,19274,139527,40.001148,-105.261856
"2017-04-26 15:46:20","2017-05-09 15:23:35","*pathway has rocks on either side - see images, description","Not sure if rocks should be added, just adding them here in case they are helpful identifiers.",,,1,0,,,,"Completed Round #1",199298,19274,139654,40.001362,-105.261215
"2017-04-26 15:47:17","2017-05-09 15:23:39","*loading dock - see image",,,,1,0,,,,"Completed Round #1",199299,19274,139658,40.001984,-105.260742
"2017-04-26 15:46:55","2017-05-09 15:24:53","*bike racks on red rocks - 2 areas - see image",,,,1,0,,,,"Completed Round #1",199300,19274,139656,40.001949,-105.261086
"2017-04-26 15:46:59","2017-05-09 15:24:58","*bike racks on red rocks - see image",,,,1,0,,,,"Completed Round #1",199301,19274,139657,40.001995,-105.260834
"2017-04-26 15:47:25","2017-05-09 18:14:56","*bike racks on red rocks - see image",,,,1,0,,,,"Completed Round #1",199316,19274,139660,40.002522,-105.260483
"2017-04-26 15:47:29","2017-05-09 18:15:01","*benches - most hidden by trees - see images",,,,1,0,,,,"Completed Round #1",199317,19274,139661,40.003105,-105.261215
"2017-04-26 15:47:21","2017-05-09 18:15:05","*stairs and landing area to door - see image",,,,1,0,,,,"Completed Round #1",199318,19274,139659,40.003090,-105.260704
"2017-04-26 15:47:50","2017-05-09 18:15:10","*area is dirt, not grass - see image",,,,1,0,,,,"Completed Round #1",199319,19274,139663,40.003284,-105.260948
"2017-04-26 15:47:33","2017-05-09 18:15:15","4 tables/chairs - see images",,,,1,0,,,,"Completed Round #1",199320,19274,139662,40.003288,-105.261101
"2017-04-26 15:49:09","2017-05-09 18:15:19","*tables - see image",,,,1,0,,,,"Completed Round #1",199321,19274,139676,40.003010,-105.262154
"2017-04-25 21:52:56","2017-05-09 18:15:24","*bike racks on red rocks - see images",,,,1,0,,,,"Completed Round #1",199322,19274,139546,40.002960,-105.262672
"2017-04-26 15:47:58","2017-05-09 18:15:28","*bike racks with red rocks - see images",,,,1,0,,,,"Completed Round #1",199323,19274,139665,40.003223,-105.261505
"2017-04-26 15:48:02","2017-05-09 18:15:33","*bike racks on red rocks - see image",,,,1,0,,,,"Completed Round #1",199324,19274,139666,40.003414,-105.261711
"2017-04-26 15:48:06","2017-05-09 18:15:38","!MODEL: *rock wall& Stairs - see image",,,,1,0,,,,"Completed Round #1",199325,19274,139667,40.003223,-105.261909
"2017-04-26 15:49:13","2017-05-09 18:15:46","*bench - see image",,,,1,0,,,,"Completed Round #1",199326,19274,139677,40.002922,-105.262436
"2017-04-26 15:48:44","2017-05-09 18:15:51","*table - see images",,,,1,0,,,,"Completed Round #1",199327,19274,139672,40.003098,-105.263527
"2017-04-26 15:48:56","2017-05-09 18:15:55","*dirt/bushes not grass - see image",,,,1,0,,,,"Completed Round #1",199328,19274,139673,40.003014,-105.263489
"2017-04-26 15:49:00","2017-05-09 18:16:00","!MODEL: *wheelchair ramp - see images",,,,1,0,,,,"Completed Round #1",199329,19274,139674,40.002998,-105.262337
"2017-04-20 22:16:31","2017-05-09 18:16:05","areas should be red - see image",,,,1,0,,,,"Completed Round #1",199330,19274,138978,40.002754,-105.263557
"2017-04-25 21:52:02","2017-05-09 18:16:09","*red sidewalk - see image",,,,1,0,,,,"Completed Round #1",199331,19274,139540,40.002663,-105.263168
"2017-04-21 19:47:20","2017-05-09 18:16:14","courtyard area should be red - see image",,,,1,0,,,,"Completed Round #1",199332,19274,139172,40.002964,-105.263031
"2017-04-26 15:48:40","2017-05-09 18:16:18","*bike racks on red rocks - see image",,,,1,0,,,,"Completed Round #1",199333,19274,139671,40.003216,-105.263680
"2017-04-21 15:07:02","2017-05-09 18:16:23","grassy areas should be red - see images",,,,1,0,,,,"Completed Round #1",199334,19274,139042,40.002365,-105.264572
"2017-04-25 21:51:45","2017-05-09 18:16:28","*flagstone patio - see image",,,,1,0,,,,"Completed Round #1",199335,19274,139537,40.001934,-105.264084
"2017-04-25 21:51:16","2017-05-09 18:16:32","*bike racks on red rock -see images",,,,1,0,,,,"Completed Round #1",199336,19274,139534,40.001766,-105.263977
"2017-04-25 21:51:54","2017-05-09 18:16:37","!MODEL: Bike Racks make a circle of these *bike racks on red - see images","Check 3D warehouse for these type of bike racks, make a circle",,,1,0,,,,"Completed Round #1",199337,19274,139538,40.001907,-105.264267
"2017-04-25 21:51:24","2017-05-09 18:16:42","*tables - see images",,,,1,0,,,,"Completed Round #1",199338,19274,139536,40.001850,-105.264107
"2017-04-21 15:07:06","2017-05-09 18:16:46","!MODEL: *sidewalk widens - see images",,,,1,0,,,,"Completed Round #1",199339,19274,139043,40.001823,-105.263756
"2017-04-25 21:51:20","2017-05-09 18:16:51","*wooden benches on either side - see image",,,,1,0,,,,"Completed Round #1",199340,19274,139535,40.001839,-105.263794
"2017-04-25 21:50:21","2017-05-09 18:16:55","*parking lot islands partial grass, dirt/bushes/trees - see images",,,,1,0,,,,"Completed Round #1",199341,19274,139526,40.001221,-105.263535
"2017-04-25 21:51:03","2017-05-09 18:17:00","*dirt/bushes/tree not grass - see image",,,,1,0,,,,"Completed Round #1",199342,19274,139532,40.001564,-105.263046
"2017-04-25 21:50:16","2017-05-09 18:17:05","*edge of wall red rocks and bushes - see images",,,,1,0,,,,"Completed Round #1",199343,19274,139525,40.000881,-105.262901
"2017-04-20 21:09:36","2017-05-09 18:17:09","roundabout is red - see image",,,,1,0,,,,"Completed Round #1",199344,19274,138756,40.001011,-105.263077
"2017-04-20 21:03:40","2017-05-09 18:17:14","Law roundabout is red - see image",,,,1,0,,,,"Completed Round #1",199345,19274,138749,40.001011,-105.263077
"2017-04-25 20:04:59","2017-05-09 18:17:18","*benches and dirt area - see image",,,,1,0,,,,"Completed Round #1",199346,19274,139517,40.000839,-105.262650
"2017-04-20 21:03:57","2017-05-09 18:17:23","th*is is 3 lines, not solid area - see image",,,,1,0,,,,"Completed Round #1",199347,19274,138752,40.000957,-105.262741
"2017-04-25 20:04:55","2017-05-09 18:17:28","!MODEL: *trees in squares - see images",,,,1,0,,,,"Completed Round #1",199348,19274,139516,40.001080,-105.262764
"2017-04-20 21:09:28","2017-05-09 18:17:32","patio area is red - see image",,,,1,0,,,,"Completed Round #1",199349,19274,138754,40.001053,-105.262779
"2017-04-20 21:03:32","2017-05-09 18:17:37","* Law patio area is red - see images",,,,1,0,,,,"Completed Round #1",199350,19274,138747,40.001053,-105.262779
"2017-04-25 20:04:50","2017-05-09 18:17:41","*benches - see image, description","these may already be on there, can't tell",,,1,0,,,,"Completed Round #1",199351,19274,139515,40.001083,-105.262848
"2017-04-21 19:47:33","2017-05-09 18:17:46","areas are red/pink - see image",,,,1,0,,,,"Completed Round #1",199352,19274,139173,40.003429,-105.265472
"2017-04-24 21:47:10","2017-05-09 18:17:51","patio area tan brick - see image",,,,1,0,,,,"Completed Round #1",199353,19274,139352,40.004440,-105.265457
"2017-04-24 21:47:19","2017-05-09 18:17:55","*Patio needs brick color (C4C) - see image & description",,,,1,0,,,,"Completed Round #1",199354,19274,139354,40.004269,-105.265495
"2017-04-24 21:48:23","2017-05-09 18:18:00","*pine tree here - see image",,,,1,0,,,,"Completed Round #1",199355,19274,139366,40.004078,-105.265686
"2017-04-21 19:47:37","2017-05-09 18:18:04","no trees, is bus stop shelter - see images",,,,1,0,,,,"Completed Round #1",199356,19274,139174,40.003857,-105.265999
"2017-04-24 22:56:28","2017-05-09 18:18:09","*lines should be the same length - see image",,,,1,0,,,,"Completed Round #1",199357,19274,139371,40.004177,-105.267036
"2017-04-21 19:48:02","2017-05-09 18:18:13","there's an island of dirt and trees here - see image",,,,1,0,,,,"Completed Round #1",199358,19274,139176,40.003994,-105.267014
"2017-04-24 22:56:32","2017-05-09 18:18:18","*benches on each side of patio area - see images",,,,1,0,,,,"Completed Round #1",199359,19274,139372,40.004181,-105.267044
"2017-04-24 22:57:19","2017-05-09 20:20:34","*bike racks - see image",,,,1,0,,,,"Completed Round #1",199388,19274,139373,40.004169,-105.266922
"2017-04-24 22:57:24","2017-05-09 20:20:39","*dirt area - not grass - see images",,,,1,0,,,,"Completed Round #1",199389,19274,139374,40.004261,-105.267715
"2017-04-24 22:57:28","2017-05-09 20:20:44","*picnic benches - see image, description","2 picnic benches here, though may not see through the trees so may not need",,,1,0,,,,"Completed Round #1",199390,19274,139375,40.004475,-105.267853
"2017-04-24 22:57:32","2017-05-09 20:20:49","!MODEL: *rock bench - see image",,,,1,0,,,,"Completed Round #1",199391,19274,139376,40.004726,-105.267738
"2017-04-24 17:35:19","2017-05-09 20:20:53","*not sidewalk area - see images",,,,1,0,,,,"Completed Round #1",199392,19274,139224,40.004997,-105.267975
"2017-04-24 22:57:41","2017-05-09 20:20:58","This area isn't paved, is red rocks, trees, bushes - see images",,,,1,0,,,,"Completed Round #1",199393,19274,139377,40.005062,-105.267738
"2017-04-24 23:09:00","2017-05-09 20:21:03","*fencing area needs updated - see images, description","dirt area and grass areas where indented should be concrete, also concrete spills out onto the road. Most of this area is also bike racks.",,,1,0,,,,"Completed Round #1",199394,19274,139402,40.005665,-105.267517
"2017-04-24 17:35:32","2017-05-09 20:21:07","red rocks, also bike racks - see image",,,,1,0,,,,"Completed Round #1",199395,19274,139227,40.005314,-105.266685
"2017-04-21 19:48:41","2017-05-09 20:21:12","*is this gray area a shadow? - see image, description","Looks gray on map, not sure if should be white, or if it's mean to be a shadow.",,,1,0,,,,"Completed Round #1",199396,19274,139183,40.004959,-105.265015
"2017-04-21 19:48:45","2017-05-09 20:21:17","area is red from above, not close - see image",,,,1,0,,,,"Completed Round #1",199397,19274,139184,40.004768,-105.264023
"2017-04-24 21:48:03","2017-05-09 20:21:21","*middle area is grass - see image",,,,1,0,,,,"Completed Round #1",199398,19274,139361,40.004135,-105.264297
"2017-04-24 21:48:07","2017-05-09 20:21:26","*rocks and tree area - see image",,,,1,0,,,,"Completed Round #1",199399,19274,139362,40.004253,-105.264282
"2017-04-24 17:34:57","2017-05-09 20:21:30","check dirt areas",,,,1,0,,,,"Completed Round #1",199400,19274,139223,40.004967,-105.263390
"2017-04-24 21:47:27","2017-05-09 20:21:35","*dirt instead of grass - see image",,,,1,0,,,,"Completed Round #1",199401,19274,139356,40.004910,-105.264473
"2017-04-21 19:48:27","2017-05-09 20:21:40","*pathway should be here - see images",,,,1,0,,,,"Completed Round #1",199402,19274,139182,40.004936,-105.264519
"2017-04-24 21:47:23","2017-05-09 20:21:44","*Bike racks are here - see images",,,,1,0,,,,"Completed Round #1",199403,19274,139355,40.004860,-105.264496
"2017-04-24 21:47:31","2017-05-09 20:21:49","!MODEL: *add tables and brick color (C4C) - see image",,,,1,0,,,,"Completed Round #1",199404,19274,139357,40.004585,-105.264160
"2017-04-24 21:47:35","2017-05-09 20:21:54","!MODEL*table area (C4C)- see image","CHECK 3D WAREHOUSE",,,1,0,,,,"Completed Round #1",199405,19274,139358,40.004478,-105.264282
"2017-04-24 21:47:40","2017-05-09 20:21:58","*plant bed - see image",,,,1,0,,,,"Completed Round #1",199406,19274,139359,40.004498,-105.264175
"2017-04-24 21:47:59","2017-05-09 20:22:03","*round seating area move out - see image and description","round area will roof and wall are too far in, shouldn't be next to wall. there is a walkway against the wall area",,,1,0,,,,"Completed Round #1",199407,19274,139360,40.004490,-105.264214
"2017-04-24 22:56:20","2017-05-09 20:22:12","*bike racks - see images",,,,1,0,,,,"Completed Round #1",199408,19274,139369,40.004452,-105.265686
"2017-04-24 22:58:35","2017-05-09 21:01:04","not sidewalk or grass - is window well - see images",,,,1,0,,,,"Completed Round #1",199437,19274,139380,40.005253,-105.269157
"2017-04-24 22:58:31","2017-05-09 21:01:09","area not sidewalk or grass - is red rocks - see images",,,,1,0,,,,"Completed Round #1",199438,19274,139379,40.004978,-105.268814
"2017-04-20 20:41:56","2017-05-09 21:01:14","*Add pine trees (Norlin area)",,,,1,0,,,,"Completed Round #1",199439,19274,138736,40.008904,-105.270691
"2017-04-20 20:42:08","2017-05-09 21:01:18","!MODEL: *Add stairs & terrace area to Norlin Library - see images",,,,1,0,,,,"Completed Round #1",199440,19274,138739,40.008774,-105.271263
"2017-04-20 20:42:04","2017-05-09 21:01:23","!MODEL: *Add stairs & terrace area to Norlin Library - see images",,,,1,0,,,,"Completed Round #1",199441,19274,138738,40.008774,-105.271263
"2017-04-20 21:09:32","2017-05-09 21:01:28","*Add red for terrace area - See image",,,,1,0,,,,"Completed Round #1",199442,19274,138755,40.009113,-105.271751
"2017-04-26 22:28:38","2017-05-11 15:26:27","!!!NEED SITEPLAN: *parking lot - see images, description","need better parking lot photos",,,1,0,,,,"Completed Round #1",199647,19274,139733,40.008503,-105.242294
